"","sim","N","effect1v2","effect2v3","effect1v3","stdev","dlow1v2","dhigh1v2","dlow1v3","dhigh1v3","dlow2v3","dhigh2v3","mdiff1v2","mdiff1v3","mdiff2v3","m1","m2","m3","mlow1v2","mhigh1v2","mlow1v3","mhigh1v3","mlow2v3","mhigh2v3","omniP","p1v2","p2v3","p1v3","quadeP","quadeP1v2","quadeP2v3","quadeP1v3","overallBF","BF1v2","BF1v3","BF2v3","oompcc","oomchance"
"48",8,1000,-0.04115267971856,0.0143664891582447,-0.026266458667382,11.5,-0.103148149356527,0.0208633677567814,-0.0882500890672889,0.035730312166444,-0.047619808843238,0.0763455983267362,-0.13,-0.084,0.046,3.346,3.476,3.43,-0.326028768687341,0.0660287686873412,-0.282450566172867,0.114450566172867,-0.152692631726068,0.244692631726068,0.425019150795701,0.580303835476066,1,1,0.538309770008173,0.803271943675369,1,1,0.00929176153219441,0.0827951257012642,0.0502315163663402,0.0394763463995669,0.359666666666667,0.148
"49",9,1000,0.0184503469729481,0.0236962462952886,0.0424056595384156,11.5,-0.0435390505223227,0.0804305127044979,-0.0196123234530967,0.104402439208785,-0.0382978910415431,0.0856785282877419,0.059,0.135,0.076,3.455,3.396,3.32,-0.139436726324179,0.257436726324179,-0.0625534080311359,0.332553408031136,-0.123025451119771,0.275025451119771,0.408068511234836,1,1,0.540690692316148,0.578419964223819,1,1,0.926791231595638,0.0101754592415156,0.0422031320708096,0.0872233210737547,0.0471184922794402,0.358333333333333,0.195
"50",10,1000,-0.0198637481667143,-0.0298421986757295,-0.049752685514889,11.5,-0.0818444000724886,0.0421268424530722,-0.11175812606115,0.0122776239729259,-0.0918280458145863,0.0321585763279731,-0.063,-0.158,-0.095,3.389,3.452,3.547,-0.259813066829687,0.133813066829687,-0.355067559869622,0.0390675598696224,-0.292545603124437,0.102545603124437,0.285689328998527,1,1,0.347885453430031,0.493268392684244,1,1,0.763349968348227,0.0149529901916941,0.0433575506970168,0.122155550225066,0.0555110150711256,0.355,0.43
"51",1,10,0.253546276418555,0,0.233549683248457,3,-0.383598735520371,0.877297949758765,-0.401496572930036,0.856195023765103,-0.619795032349109,0.619795032349108,0.4,0.4,0,3.1,2.7,2.7,-0.728562274430331,1.52856227443033,-0.825190111192996,1.625190111193,-1.16817293573617,1.16817293573617,0.678984848739127,1,1,1,0.564113228479278,1,1,0.968465412367133,0.294500482896373,0.403748853182837,0.388148805059424,0.308829826977699,0.533333333333333,0.403
"52",2,10,-0.432901373261534,0.569442451773972,0.230089496654211,3,-1.07253142539633,0.22819560669686,-0.404605768264781,0.852557147478423,-0.115577992667681,1.2280321995149,-0.9,0.5,1.4,3.2,4.1,2.7,-2.38722377691474,0.587223776914743,-1.05451882066076,2.05451882066076,-0.358737279314141,3.15873727931414,0.164106255906388,0.612614211985846,0.31580433885362,1,0.17044757795584,0.493858098981667,0.224906834439801,1,0.909224820714433,0.643181018679086,0.385622566580117,1.01710987654713,0.566666666666667,0.449
"53",3,10,0.0764470787156438,-0.711512473537885,-0.612372435695794,3,-0.546407444069543,0.695134672491569,-1.27807125607275,0.0810890682660679,-1.39558928481706,0.00298713910434682,0.2,-1,-1.2,2.8,2.6,3.8,-1.67150880841776,2.07150880841776,-2.16817293573617,0.168172935736169,-2.40648382015904,0.0064838201590427,0.163340134882287,1,0.153009782120852,0.25435563836152,0.539240006037527,1,0.908904589662063,1,0.954525704489414,0.316700256938469,1.18976736465565,1.73640825334498,0.633333333333333,0.062
"54",4,10,-0.0481001525846149,0.321865068471492,0.302793645382448,3,-0.666968331174353,0.573394891266696,-0.340023869282663,0.929844954110454,-0.323337909453361,0.950412367777866,-0.1,0.7,0.8,3.3,3.4,2.6,-1.58722377691474,1.38722377691474,-0.953765994814672,2.35376599481467,-0.978029307418365,2.57802930741837,0.500482898370323,1,1,1,0.529471764966209,1,0.890634115008802,1,0.392189630766363,0.311928226809073,0.450104606706204,0.47143515202915,0.566666666666667,0.326
"55",5,10,0.258731808559231,0,0.235540765165596,3,-0.378976925856913,0.882792460720088,-0.399709094712247,0.858290193341891,-0.619795032349109,0.619795032349108,0.6,0.6,0,3.9,3.3,3.3,-1.05891525271868,2.25891525271868,-1.22224993317246,2.42224993317246,-1.16817293573617,1.16817293573617,0.617387622308053,1,1,1,0.782934748421956,1,1,1,0.327772969045364,0.4080822461754,0.389625153525376,0.308829826977699,0.6,0.219
"56",6,10,-0.242932899053675,-0.529101678430764,-0.725240667622842,3,-0.866080518312604,0.393083279946494,-1.4120689463766,-0.00766600945041042,-1.18150089852596,0.148376273534379,-0.4,-1.5,-1.1,2.6,3,4.1,-1.57786748317297,0.777867483172973,-2.97955762391695,-0.0204423760830474,-2.58722377691474,0.387223776914743,0.0646871808427153,1,0.385867805578315,0.142526109462867,0.100636293411573,1,0.309784860374285,0.131560514605763,1.74109731057871,0.395253369343583,1.83223834202802,0.882077958248229,0.533333333333333,0.619
"57",7,10,0.072975638311578,-0.0390898143042782,0.0447711329204925,3,-0.549698269492339,0.691670711885001,-0.57658156961507,0.66367836335204,-0.65807233397339,0.582028410020469,0.2,0.1,-0.1,3.2,3,3.1,-1.76053620775844,2.16053620775844,-1.49780836290438,1.69780836290438,-1.93003403495926,1.73003403495926,0.969039178666878,1,1,1,0.876356250782999,1,1,1,0.216406510518787,0.315995801619435,0.311512870051146,0.310873588916398,0.566666666666667,0.472
"58",8,10,0.319801074533416,-0.262487183555884,0.0589483118918894,3,-0.3251387296618,0.948180628326587,-0.563035879669735,0.677715232404078,-0.886777267074027,0.375634776206664,1,0.2,-0.8,4,3,3.8,-1.23688087044222,3.23688087044222,-2.22706494219078,2.62706494219078,-2.98024178180376,1.38024178180376,0.586665032060854,1,1,1,0.452553952429939,0.957300855393348,0.751453071166637,1,0.328770276695407,0.469027811980794,0.313491990459458,0.411297089964146,0.433333333333333,0.997
"59",9,10,0,0.456832192576129,0.391396843832065,3,-0.619795032349109,0.619795032349108,-0.263367246312348,1.0264156003046,-0.208121461105181,1.09937021742767,0,0.8,0.8,3,3,2.2,-1.61726219733352,1.61726219733352,-0.662161828320924,2.26216182832092,-0.452725911344708,2.05272591134471,0.375100738121495,1,0.547380032254003,0.741422769026244,0.212537189791631,1,0.389626532208327,0.383051043883516,0.459530161956894,0.308829826977699,0.568312707201263,0.693295293622634,0.6,0.137
"60",10,10,-0.0481001525846149,0.516397779494322,0.349514899281768,3,-0.666968331174353,0.573394891266696,-0.299329553851772,0.980445440456059,-0.158785318415969,1.16694797890086,-0.1,0.7,0.8,3.1,3.2,2.4,-1.58722377691474,1.38722377691474,-0.732699536438863,2.13269953643886,-0.30822615336754,1.90822615336754,0.366420985439296,1,0.410712376742256,0.893145191139878,0.453861463815827,1,0.687114304529308,1,0.494660364892792,0.311928226809073,0.506143513512004,0.844319373752024,0.466666666666667,0.928
"61",1,30,-0.226167875365562,-0.0330683281828466,-0.25048971643406,3,-0.586775710823473,0.138225875113287,-0.611953946249256,0.115144211470352,-0.390723817753272,0.325154434908474,-0.466666666666667,-0.533333333333333,-0.0666666666666667,2.83333333333333,3.3,3.36666666666667,-1.23713947087073,0.3038061375374,-1.32837571047916,0.261709043812498,-0.819463793660617,0.686130460327284,0.313820394882444,0.676089650553749,1,0.54176368320792,0.33777905218137,0.613538562700027,1,0.603750871471658,0.297240010051376,0.389361665353956,0.453595611583311,0.197392082269731,0.422222222222222,0.916
"62",2,30,-0.0441614693283036,0.0156854635256152,-0.0322574857871394,3,-0.401800529809691,0.31423484126691,-0.389915065237108,0.325953472050712,-0.34231052934852,0.373412265630808,-0.1,-0.0666666666666667,0.0333333333333333,3.06666666666667,3.16666666666667,3.13333333333333,-0.945547357091173,0.745547357091173,-0.838386527749727,0.705053194416394,-0.760195732922414,0.82686239958908,0.967037782927282,1,1,1,0.995867912663783,1,1,1,0.101482596917531,0.199757115110384,0.197246714486112,0.195078144936115,0.466666666666667,0.362
"63",3,30,-0.490005213223244,0.481331944474237,-0.0374566351426161,3,-0.865471116843143,-0.107021422555469,-0.395102915225054,0.320832099470715,0.0991308219964737,0.856120739565022,-1.03333333333333,-0.0666666666666667,0.966666666666667,2.66666666666667,3.7,2.73333333333333,-1.82078007383888,-0.245886592827784,-0.731268341530335,0.597935008197002,0.216749131218009,1.71658420211532,0.00860043903528309,0.0356990162777809,0.0399637848965417,1,0.00887775434195631,0.0116499854106225,0.0509772179652578,1,6.99005675275312,3.88844940542867,0.198243421615286,3.53640228333501,0.455555555555556,0.517
"64",4,30,-0.242290019277096,0.322587772086732,0.126053649417972,3,-0.603453553114005,0.122914560567847,-0.234313148009312,0.484273793654227,-0.0473057229451873,0.687215840102426,-0.5,0.233333333333333,0.733333333333333,3.26666666666667,3.76666666666667,3.03333333333333,-1.27057680269333,0.270576802693331,-0.457865207757599,0.924531874424266,-0.115524530015302,1.58219119668197,0.14925870619587,0.58451276523794,0.26331512472996,1,0.304126873715223,0.884725249949576,0.401216214783216,1,0.560164349827796,0.430167980391572,0.242127475546533,0.771369811700126,0.455555555555556,0.533
"65",5,30,-0.0788026021592332,-0.024102478859642,-0.115769846779957,3,-0.436536425423705,0.280279626805312,-0.473849071555849,0.244283316660527,-0.381787807587323,0.333996423056232,-0.2,-0.266666666666667,-0.0666666666666667,3.13333333333333,3.33333333333333,3.4,-1.14770001631056,0.747700016310562,-1.12677810821864,0.59344477488531,-1.09949580409713,0.966162470763798,0.8368027394026,1,1,1,0.776306074312456,1,1,1,0.113773686245344,0.211911410485272,0.234004523100089,0.19598951025217,0.433333333333333,0.822
"66",6,30,-0.0336441403681014,0.377888823288613,0.311655557631932,3,-0.391298219349262,0.324587078961774,-0.0575367931055694,0.67574427432653,0.00415308655875177,0.745566819755075,-0.0666666666666667,0.7,0.766666666666667,3.66666666666667,3.73333333333333,2.96666666666667,-0.806579833660293,0.67324650032696,-0.138696083961278,1.53869608396128,0.00909454349602479,1.52423878983731,0.0925184936108672,1,0.142452392210091,0.295523808550142,0.0929270255336571,1,0.12689278794309,0.266146547285766,0.785121479312104,0.197497567306317,0.706602838822835,1.24664298383747,0.455555555555556,0.593
"67",7,30,0.069211424933041,-0.106437907454005,-0.0327912917891976,3,-0.28965911779528,0.426896846362935,-0.390447481781754,0.325427424368224,-0.464406140790755,0.253347005845227,0.166666666666667,-0.0666666666666667,-0.233333333333333,3.16666666666667,3,3.23333333333333,-0.732525283023128,1.06585861635646,-0.825823781018005,0.692490447684671,-1.05191480173114,0.585248135064477,0.838717694003614,1,1,1,0.772080959656576,1,1,1,0.118385314616039,0.207786456107467,0.197341998125528,0.227425460160224,0.422222222222222,0.903
"68",8,30,0.0352265119748403,0.0320001765531853,0.0616909578318835,3,-0.323028257198366,0.392877029034355,-0.297025247836064,0.419350301807234,-0.326207060134758,0.389658444502285,0.0666666666666667,0.133333333333333,0.0666666666666667,3.46666666666667,3.4,3.33333333333333,-0.640009670414898,0.773343003748232,-0.673713382277047,0.940380048943714,-0.711258492876308,0.844591826209641,0.93851414069207,1,1,1,0.959104695571916,1,1,1,0.105397129795859,0.197797109997809,0.204969875453729,0.197201358730037,0.433333333333333,0.708
"69",9,30,-0.177543625992134,-0.0275456901253051,-0.224358020652487,3,-0.536762239594226,0.184675426522066,-0.584906420465075,0.1399474784248,-0.385217809394309,0.330599042531826,-0.4,-0.466666666666667,-0.0666666666666667,2.9,3.3,3.36666666666667,-1.24127185005142,0.44127185005142,-1.24335473267385,0.310021399340519,-0.970392161918323,0.83705882858499,0.476226927911222,1,1,0.687009942275917,0.635970384503383,1,1,1,0.19563223135044,0.29948504948601,0.385177982084522,0.196475065823482,0.411111111111111,0.968
"70",10,30,0.131777348057539,0.22962419891482,0.329643906945687,3,-0.228772172959588,0.490084371850125,-0.0407124747715903,0.694631310692728,-0.134939644841304,0.590347194186693,0.3,0.8,0.5,3.3,3,2.5,-0.550084196401621,1.15008419640162,-0.106204856550552,1.70620485655055,-0.313080978665966,1.31308097866597,0.16497290553387,1,0.655598217457758,0.244148523194575,0.0889501269627601,1,0.400105835855474,0.097232159631191,0.545391194931633,0.247070678164924,0.817355808587968,0.397564436595887,0.444444444444444,0.698
"71",1,100,-0.0967317798220653,0.0936625583275949,-0.00900856220307306,3,-0.2929467090005,0.0999688873170964,-0.204986248742308,0.187014562197657,-0.103001685049349,0.289856344457946,-0.21,-0.02,0.19,3.05,3.26,3.07,-0.640763871604168,0.220763871604168,-0.460518010945087,0.420518010945087,-0.212510061152523,0.592510061152523,0.557575137634132,1,1,1,0.374472631874047,0.588985826217889,0.795569781904037,1,0.062964229932974,0.174208005650768,0.111158836653347,0.169366652690765,0.386666666666667,0.789
"72",2,100,0.225260240934174,0.045462136394053,0.254153250684612,3,0.0262199747341465,0.42319127818662,0.0543717586760274,0.452691291246354,-0.150750814028503,0.241446000893435,0.46,0.56,0.1,3.47,3.01,2.91,0.0548065251353109,0.865193474864689,0.122798630395141,0.997201369604859,-0.336454841098487,0.536454841098487,0.0226601826053364,0.0794752398989666,1,0.0377653751196259,0.055410386223646,0.139856145576701,1,0.0906485920943806,1.43316378005986,1.23207410316513,2.3314910266528,0.122422982436727,0.41,0.271
"73",3,100,0.0710932048645972,-0.0355031336694899,0.0323160374938679,3,-0.125331420407474,0.267160100565267,-0.163813372523141,0.22828252551876,-0.231472264772161,0.160644968674563,0.16,0.07,-0.09,3.21,3.05,3.14,-0.286561261176062,0.606561261176062,-0.359802653364928,0.499802653364928,-0.592996516603948,0.412996516603948,0.788020153782466,1,1,1,0.656953674555565,1,1,1,0.0457962836597655,0.141506597072656,0.11648974180714,0.117720033775789,0.42,0.119
"74",4,100,0.19959581386698,-0.131017575521536,0.0705327893384297,3,0.00114847696333691,0.397055260073118,-0.125886519315652,0.26659717485152,-0.327531859910454,0.0661521665991025,0.42,0.14,-0.28,3.14,2.72,3,0.00247064228426441,0.837529357715736,-0.25384572172413,0.53384572172413,-0.704050547594566,0.144050547594565,0.122581972797932,0.146056133726243,0.57950449626071,1,0.13553177209844,0.142483873450188,0.682777775265754,1,0.30203805771017,0.741390203003122,0.140963799152647,0.253490564086099,0.39,0.674
"75",5,100,0.257107577870009,0.0647300371663143,0.322265028514346,3,0.0572459300750295,0.455712201770676,0.120432612039375,0.522548959668934,-0.131636028453824,0.260770256784533,0.52,0.65,0.13,3.5,2.98,2.85,0.118692180381162,0.921307819618838,0.249788712887362,1.05021128711264,-0.268498463771115,0.528498463771115,0.00349283150255433,0.0348780187942406,1,0.00515981614228818,0.00128042431217821,0.0114946678538509,1,0.00211992923520218,9.98964875537078,2.4981761669236,13.6092898950343,0.13570463888289,0.41,0.247
"76",6,100,0.0179095410453989,-0.0466457305208545,-0.0312206540911182,3,-0.17814785372434,0.213876613117612,-0.227186465664011,0.164902562332341,-0.242631998260813,0.149575575040879,0.04,-0.06,-0.1,3.1,3.06,3.16,-0.40316422102758,0.48316422102758,-0.441327747803509,0.321327747803509,-0.525380185802709,0.325380185802709,0.891889893833981,1,1,1,0.795386267176361,1,1,1,0.0390804707917768,0.112462171716973,0.116096287308145,0.123072795327685,0.386666666666667,0.771
"77",7,100,0.158525847913853,-0.169705627484771,-0.0129792011435374,3,-0.0391023409139143,0.355363953043348,-0.208951185393798,0.183058245542797,-0.366696549464023,0.0281296290474113,0.37,-0.03,-0.4,3.36,2.99,3.39,-0.0931170763306296,0.83311707633063,-0.48862998723332,0.42862998723332,-0.867684420604018,0.0676844206040184,0.164420267179799,0.348290454714281,0.278483642718272,1,0.231553560183421,0.456416646277943,0.381603533342743,1,0.218028119847746,0.370553529021306,0.111632028134106,0.440954900145186,0.406666666666667,0.385
"78",8,100,0,0.0400323624648407,0.0415299732236633,3,-0.195996399056229,0.195996399056229,-0.154656207928814,0.237506848474135,-0.156144022953064,0.236006977929433,0,0.08,0.08,3.06,3.06,2.98,-0.434170917305594,0.434170917305594,-0.302223593721141,0.462223593721141,-0.316522579116653,0.476522579116653,0.902657945620296,1,1,1,0.931102088459684,1,1,1,0.0423928732346718,0.110720747509508,0.120405807147596,0.119693414810562,0.393333333333333,0.612
"79",9,100,-0.090267093384844,0.0217175774011588,-0.0766889047960126,3,-0.286438572952989,0.106357923745734,-0.272782567373489,0.1197904912614,-0.174356864910713,0.217682499983992,-0.2,-0.15,0.05,3.17,3.37,3.32,-0.63963240139503,0.23963240139503,-0.53810378571665,0.23810378571665,-0.4068228110656,0.5068228110656,0.629999420249311,1,1,1,0.57795672050133,1,1,1,0.0574760796439408,0.164338260099975,0.147285201899836,0.113290700504885,0.386666666666667,0.811
"80",10,100,0.0160261957302245,-0.143780575281595,-0.130204032701679,3,-0.180023296127234,0.211994860633945,-0.32670987242308,0.0669532606040487,-0.340435861386618,0.0535928214534381,0.03,-0.27,-0.3,2.89,2.86,3.16,-0.341432556731658,0.401432556731658,-0.681460817159026,0.141460817159026,-0.714009391957222,0.114009391957222,0.262317296390245,1,0.460927959432472,0.587771649021426,0.371497677572272,1,0.692445209405783,0.648553285124824,0.140754287482304,0.112113049621698,0.25092554663963,0.29972677634337,0.383333333333333,0.83
"81",1,500,-0.0178735063127785,0.0474753142905406,0.029630790379204,3,-0.105523819944118,0.0697947094301007,-0.0580555649370427,0.117287475351168,-0.0402501437846663,0.135153264703265,-0.04,0.064,0.104,3.11,3.15,3.046,-0.236638237568386,0.156638237568386,-0.125781763390497,0.253781763390497,-0.0884789454453896,0.29647894544539,0.56544738296199,1,0.866819315983215,1,0.728753544138625,1,1,1,0.0138669006837251,0.0544241277971702,0.0625231757364558,0.0879677865031559,0.37,0.123
"82",2,500,0.00276307211998767,0.00469791109434247,0.00765516857853926,3,-0.0848907334401127,0.0904141097760695,-0.0800022057261113,0.0953048745132965,-0.0829571803673334,0.0923482964616701,0.006,0.016,0.01,3.07,3.064,3.054,-0.184799296646365,0.196799296646365,-0.167646630088078,0.199646630088078,-0.177030720139889,0.197030720139889,0.985707273943118,1,1,1,0.989984005163869,1,1,1,0.00790972232203203,0.0503661836455183,0.0510082142707018,0.0505472096579393,0.358666666666667,0.701
"83",3,500,-0.03577484522249,0.0446654740820776,0.00729281716653664,3,-0.123437274214711,0.0519233995388102,-0.0803642567923721,0.0949425857130505,-0.0430529020501364,0.132339148816937,-0.082,0.016,0.098,3.044,3.126,3.028,-0.283397385655789,0.119397385655789,-0.176771309097896,0.208771309097896,-0.0947843908346651,0.290784390834665,0.57298080600343,1,0.955199097906689,1,0.468827214581371,0.667301778337474,1,1,0.0141177805298711,0.0690827872542743,0.0509395984099487,0.0824968702524405,0.365333333333333,0.34
"84",4,500,-0.0284429580332104,0.0314722178475355,0.00188541154304542,3,-0.116098723693629,0.0592412894860404,-0.0857678648864739,0.0895367992600334,-0.0562175272815465,0.119130450429882,-0.066,0.004,0.07,3.05,3.116,3.046,-0.269885769583951,0.137885769583951,-0.182411014267749,0.190411014267749,-0.125428739585252,0.265428739585252,0.731643945679473,1,1,1,0.72936608901914,1,1,1,0.0107078805757351,0.0614612710864096,0.0503151398979405,0.0642946052184384,0.353333333333333,0.917
"85",5,500,0.0999026908020978,0,0.0971512341426133,3,0.0119818740761922,0.187723901919807,0.0092436466083982,0.18496193449072,-0.0876522540602892,0.0876522540602892,0.216,0.216,0,3.26,3.044,3.044,0.0260259396179619,0.405974060382038,0.0206456127679688,0.411354387232031,-0.195090005294147,0.195090005294147,0.0408918537299189,0.0777973419106815,1,0.0908939234872627,0.0471950465707988,0.0819580677173037,1,0.116195700569091,0.213829200634425,0.593304979943249,0.519177301496246,0.0502707068053216,0.365333333333333,0.377
"86",6,500,0.0689953394000981,-0.0159677006507415,0.0514049105064447,3,-0.0187958032918186,0.156717521720062,-0.0363310310546013,0.139089421609778,-0.103617553166839,0.0716981456110061,0.144,0.11,-0.034,3.132,2.988,3.022,-0.0393835925709773,0.327383592570977,-0.0780207659382422,0.298020765938242,-0.221091593760348,0.153091593760348,0.283576648651754,0.3705522418557,1,0.752764836087718,0.309053949895789,0.505561635379045,1,0.611537337682942,0.0274726215235868,0.16365279049744,0.0968638914057585,0.0535589507716209,0.363333333333333,0.42
"87",7,500,-0.0453009721644062,0.0217943994186174,-0.0212842338594797,3,-0.132975583601965,0.0424189754501405,-0.108935770814008,0.0663886200411252,-0.0658791920985855,0.109446163267816,-0.102,-0.05,0.052,3.018,3.12,3.068,-0.299838308144475,0.0958383081444751,-0.256409519113771,0.156409519113771,-0.157640978258059,0.261640978258059,0.619338677097734,0.934709758520939,1,1,0.602896290779332,0.953889186338598,1,1,0.0129901633635819,0.0836751004139923,0.0562602538552971,0.0565682523381308,0.349333333333333,0.988
"88",8,500,-0.0116236826724791,0.0434019551325084,0.0337405896264935,3,-0.0992730801497175,0.0760373581095534,-0.0539535354895973,0.121400933289166,-0.0443133490291433,0.131073820139033,-0.026,0.074,0.1,3.164,3.19,3.09,-0.222538366686646,0.170538366686646,-0.118706689951917,0.266706689951917,-0.102445648461105,0.302445648461105,0.58639156926537,1,0.996806643560153,1,0.499841126218557,1,0.717431901244448,1,0.0133837198328256,0.0519873225726533,0.0666997964612886,0.0802508913184487,0.351333333333333,0.964
"89",9,500,0.0586148534502823,-0.100884073076789,-0.0401060531019091,3,-0.0291420789521735,0.146313163920322,-0.127773527209251,0.04760156667556,-0.18870911320695,-0.0129584582495663,0.13,-0.092,-0.222,3.038,2.908,3.13,-0.0648737796700848,0.324873779670085,-0.293555959012911,0.109555959012911,-0.415351749557091,-0.0286482504429092,0.0838918258208865,0.571718589343062,0.0735392673827755,1,0.0659020166206073,0.499494297784698,0.0614609866078449,1,0.108562556984764,0.117902717587038,0.0749537342547841,0.622781627314508,0.362666666666667,0.492
"90",10,500,0.0213707437647549,-0.0237373795853592,-0.00278927445553119,3,-0.0663022344116391,0.109022318389706,-0.0904403021804221,0.0848645474213399,-0.111390112209788,0.0639391256547511,0.046,-0.006,-0.052,3.146,3.1,3.152,-0.143128045428857,0.235128045428857,-0.195006935488688,0.183006935488688,-0.244481196091413,0.140481196091414,0.841417205846065,1,1,1,0.759341711670935,1,1,1,0.00920847043930083,0.0563118512828115,0.050368004805456,0.0578251514220535,0.365333333333333,0.33
"91",1,1000,-0.00714630696539243,-0.0280957328249518,-0.0357849732160178,3,-0.0691248139616323,0.0548357762276408,-0.0977753816523229,0.0262233325111373,-0.0900804477201888,0.0339030369803835,-0.016,-0.079,-0.063,3.102,3.118,3.181,-0.154935393494085,0.122935393494085,-0.215993819615201,0.057993819615201,-0.202147293995893,0.0761472939958928,0.495846294395396,1,1,0.774197103665901,0.574124757405135,1,1,1,0.00801032027404998,0.0365352921954268,0.0674102337477206,0.0527825357062159,0.35,0.793
"92",2,1000,0.0258275172036247,-0.0265811566153132,0,3,-0.036168789389951,0.087810902814367,-0.061979503187219,0.0619795031872189,-0.0885649661941236,0.0354159507279137,0.057,0,-0.057,3.084,3.027,3.084,-0.079951494550833,0.193951494550833,-0.139492709124168,0.139492709124168,-0.190068591888739,0.0760685918887387,0.639314923688007,1,1,1,0.775983263360045,1,1,1,0.0063082132856577,0.0496625509059719,0.035616898579183,0.0506494180934728,0.353333333333333,0.561
"93",3,1000,0.00805048227799543,0.0346167686494755,0.0419556106541328,3,-0.0539320402032853,0.0700289761160802,-0.0200616715424495,0.103951914181891,-0.0273899703696131,0.0966061939620327,0.017,0.092,0.075,3.148,3.131,3.056,-0.114039311618812,0.148039311618812,-0.0440731256206602,0.22807312562066,-0.0594464432902487,0.209446443290249,0.35725858350116,1,0.82176430693433,0.554680854763695,0.276538531420963,1,0.638922991612748,0.403092142469762,0.0112583313720084,0.0367864002864329,0.0855908336248962,0.0647055870767544,0.356333333333333,0.301
"94",4,1000,-0.0515716636704549,0.014236954683388,-0.0361036549554899,3,-0.113579506851974,0.0104619554211546,-0.09809433893087,0.0259050854983688,-0.0477492534648339,0.0762160388037318,-0.113,-0.081,0.032,3.082,3.195,3.163,-0.248969619330375,0.0229696193303746,-0.220222179670452,0.0582221796704525,-0.107478560176191,0.171478560176191,0.255038367185925,0.309718357364566,1,0.761559693189813,0.431177906085632,0.60478248188272,1,1,0.0156441192229079,0.133879584804325,0.0681835261142693,0.0394035128182706,0.358,0.216
"95",5,1000,0.0392287571772504,-0.0753155186902643,-0.0349004261084701,3,-0.0227844129258549,0.10122231003688,-0.0968900862478601,0.0271066894466707,-0.137364124242114,-0.0132293234959087,0.083,-0.078,-0.161,3.099,3.016,3.177,-0.048294980490573,0.214294980490573,-0.216687862005031,0.0606878620050315,-0.293652666569185,-0.0283473334308154,0.0629025619937305,0.64522067650555,0.0522600736665176,0.810034399753302,0.192320794170928,1,0.221337414535098,0.728999741444224,0.0640948888107737,0.0766614257738078,0.0653440264039298,0.597442174511268,0.365,0.023
"96",6,1000,0.0368766600329338,-0.0265280007395879,0.00917629094877304,3,-0.025133147970397,0.0988680254486798,-0.0528068139296655,0.0711548038462267,-0.0885117798375594,0.035469049548241,0.079,0.02,-0.059,3.119,3.04,3.099,-0.0539382910847071,0.211938291084707,-0.115250039450726,0.155250039450726,-0.19701365918214,0.0790136591821403,0.49249717395606,0.731505611610938,1,1,0.607372148670048,1,1,1,0.00819337045680547,0.0701256853486909,0.0371437595571303,0.0505782369352351,0.348666666666667,0.874
"97",7,1000,-0.0263473379280977,0.0644713031866425,0.0359553265359757,3,-0.0883310140847813,0.0356495190977542,-0.0260532111859402,0.0979458818716359,0.0024112796811169,0.126499126223171,-0.059,0.08,0.139,3.127,3.186,3.047,-0.197960014208972,0.0799600142089722,-0.0580706373606258,0.218070637360626,0.00521022256649953,0.272789777433501,0.135836214325357,1,0.125210017866502,0.767423694184709,0.0991312108601645,1,0.0972329222356213,0.629947101397711,0.030941271498076,0.0503381156907906,0.0678216535829285,0.281645905927823,0.351666666666667,0.684
"98",8,1000,-0.0434655859174848,-0.0358586996024141,-0.0778381739747966,3,-0.105463511776725,0.0185540723010688,-0.139892135777877,-0.0157453705785151,-0.0978491715041181,0.0261497064183572,-0.098,-0.177,-0.079,2.973,3.071,3.15,-0.23791204914219,0.0419120491421896,-0.318109160167703,-0.0358908398322966,-0.215712156883679,0.0577121568836787,0.0442634630006418,0.508781916820811,0.771260593760666,0.0420162254906284,0.00989550590614052,0.2127609503807,0.672776324652032,0.00761372614262669,0.0969891646737816,0.0912645240263946,0.723529801846255,0.0675877438228372,0.360666666666667,0.103
"99",9,1000,-0.0436561233174917,0.0778387146685289,0.0342534187358687,3,-0.105654258914126,0.0183638397335974,-0.0277528416000984,0.0962425468929507,0.0157459098348504,0.139892677640742,-0.096,0.074,0.17,3.081,3.177,3.007,-0.232458516443924,0.0404585164439238,-0.0600609757201586,0.208060975720159,0.0344723695142821,0.305527630485718,0.0473794254731928,0.503198951860503,0.0420142352399402,0.836958768954059,0.0248347163571268,0.578177572900011,0.0197328407790279,0.469599283896852,0.0866897752618077,0.0920214666327969,0.0639043472616987,0.723559980885156,0.347666666666667,0.907
"100",10,1000,-0.0191283784109868,0.0255986802882015,0.00642191257214893,3,-0.0811087696353118,0.0428615837193608,-0.055559836967862,0.0684004484061441,-0.0363973866462134,0.0875819406508233,-0.042,0.014,0.056,3.07,3.112,3.056,-0.178252887774956,0.0942528877749564,-0.121281442907018,0.149281442907018,-0.079751623005885,0.191751623005885,0.701292767186323,1,1,1,0.705323062647693,1,1,1,0.00564894635670316,0.0427424244998899,0.0363567225782667,0.049372241358985,0.365333333333333,0.018
